Date,Close
9/26/2018 16:00:00,2520.2
9/27/2018 16:00:00,2543.25
9/28/2018 16:00:00,2470.8
10/1/2018 16:00:00,2478.15
10/2/2018 16:00:00,2479.76
10/3/2018 16:00:00,2423.5
10/4/2018 16:00:00,2388.65
10/5/2018 16:00:00,2401.58
10/8/2018 16:00:00,2447.82
10/9/2018 16:00:00,2373.47
10/10/2018 16:00:00,2349.29
10/11/2018 16:00:00,2272.88
10/12/2018 16:00:00,2246.66
10/15/2018 16:00:00,2234
10/16/2018 16:00:00,2262.52
10/17/2018 16:00:00,2250.37
10/18/2018 16:00:00,2165.43
10/19/2018 16:00:00,2170
10/22/2018 16:00:00,2129.9
10/23/2018 16:00:00,2173.24
10/24/2018 16:00:00,2101.38
10/25/2018 16:00:00,2164.26
10/26/2018 16:00:00,2211.8
10/29/2018 16:00:00,2174.5
10/30/2018 16:00:00,2242.04
10/31/2018 16:00:00,2239.03
11/1/2018 16:00:00,2350.39
11/2/2018 16:00:00,2258.34
11/5/2018 16:00:00,2341.54
11/6/2018 16:00:00,2339.89
11/7/2018 16:00:00,2302.26
11/8/2018 16:00:00,2291.55
11/9/2018 16:00:00,2315.05
11/12/2018 16:00:00,2323.74
11/13/2018 16:00:00,2359.33
11/14/2018 16:00:00,2347.66
11/15/2018 16:00:00,2365.68
11/16/2018 16:00:00,2401.28
11/19/2018 16:00:00,2435.33
11/20/2018 16:00:00,2444.19
11/21/2018 16:00:00,2482.54
11/23/2018 13:00:00,2485.84
11/26/2018 16:00:00,2484.12
11/27/2018 16:00:00,2468.76
11/28/2018 16:00:00,2562.71
11/29/2018 16:00:00,2473.77
11/30/2018 16:00:00,2450
12/3/2018 16:00:00,2533.73
12/4/2018 16:00:00,2437.95
12/6/2018 16:00:00,2492.39
12/7/2018 16:00:00,2456.76
12/10/2018 16:00:00,2391.66
12/11/2018 16:00:00,2411.27
12/12/2018 16:00:00,2443.77
12/13/2018 16:00:00,2441.93
12/14/2018 16:00:00,2446.01
12/17/2018 16:00:00,2453.38
12/18/2018 16:00:00,2479.81
12/19/2018 16:00:00,2441.44
12/20/2018 16:00:00,2452.92
12/21/2018 16:00:00,2346.14
12/24/2018 13:00:00,2319.12
12/26/2018 16:00:00,2431.64
12/27/2018 16:00:00,2441
12/28/2018 16:00:00,2419.59
12/31/2018 16:00:00,2436.99
1/2/2019 16:00:00,2420.82
1/3/2019 16:00:00,2381.94
1/4/2019 16:00:00,2412.83
1/7/2019 16:00:00,2471.01
1/8/2019 16:00:00,2494.96
1/9/2019 16:00:00,2531.53
1/10/2019 16:00:00,2563.37
1/11/2019 16:00:00,2586.1
1/14/2019 16:00:00,2545.82
1/15/2019 16:00:00,2561.52
1/16/2019 16:00:00,2530.49
1/17/2019 16:00:00,2527.38
1/18/2019 16:00:00,2490.45
1/22/2019 16:00:00,2467.03
1/23/2019 16:00:00,2499.76
1/24/2019 16:00:00,2521.3
1/25/2019 16:00:00,2517.06
1/28/2019 16:00:00,2560.43
1/29/2019 16:00:00,2625.31
1/30/2019 16:00:00,2649.77
1/31/2019 16:00:00,2660
2/1/2019 16:00:00,2635.74
2/4/2019 16:00:00,2628.45
2/5/2019 16:00:00,2612.37
2/6/2019 16:00:00,2535.21
2/7/2019 16:00:00,2616.61
2/8/2019 16:00:00,2579.08
2/11/2019 16:00:00,2602
2/12/2019 16:00:00,2691.46
2/13/2019 16:00:00,2600.8
2/14/2019 16:00:00,2656.58
2/15/2019 16:00:00,2662.85
2/19/2019 16:00:00,2622.7
2/20/2019 16:00:00,2590.3
2/21/2019 16:00:00,2643.85
2/22/2019 16:00:00,2680
2/25/2019 16:00:00,2647.74
2/26/2019 16:00:00,2632.97
2/27/2019 16:00:00,2643.1
2/28/2019 16:00:00,2620
3/1/2019 16:00:00,2601
3/4/2019 16:00:00,2660.66
3/5/2019 16:00:00,2639.25
3/6/2019 16:00:00,2692.35
3/7/2019 16:00:00,2751.72
3/8/2019 16:00:00,2710
3/11/2019 16:00:00,2738.93
3/12/2019 16:00:00,2769.46
3/13/2019 16:00:00,2739
3/14/2019 16:00:00,2722.77
3/15/2019 16:00:00,2724.21
3/18/2019 16:00:00,2760.06
3/19/2019 16:00:00,2732.32
3/20/2019 16:00:00,2741.74
3/21/2019 16:00:00,2760.73
3/22/2019 16:00:00,2780.91
3/25/2019 16:00:00,2832.78
3/26/2019 16:00:00,2826.21
3/27/2019 16:00:00,2860.24
3/28/2019 16:00:00,2807.32
3/29/2019 16:00:00,2767
4/1/2019 16:00:00,2766.99
4/2/2019 16:00:00,2768
4/3/2019 16:00:00,2793.88
4/4/2019 16:00:00,2869.9
4/5/2019 16:00:00,2870.47
4/8/2019 16:00:00,2881.27
4/9/2019 16:00:00,2878.06
4/10/2019 16:00:00,2910.42
4/11/2019 16:00:00,2944.25
4/12/2019 16:00:00,2970.1
4/15/2019 16:00:00,2998.7
4/16/2019 16:00:00,3022.16
4/17/2019 16:00:00,3044.62
4/18/2019 16:00:00,3084.12
4/22/2019 16:00:00,3271.95
4/23/2019 16:00:00,3215
4/24/2019 16:00:00,3215.77
4/25/2019 16:00:00,3145.78
4/26/2019 16:00:00,3116.14
4/29/2019 16:00:00,3132.6
4/30/2019 16:00:00,3152.48
5/1/2019 16:00:00,3183.53
5/2/2019 16:00:00,3247.87
5/3/2019 16:00:00,3270
5/6/2019 16:00:00,3292.37
5/7/2019 16:00:00,3251.41
5/8/2019 16:00:00,3228
5/9/2019 16:00:00,3307.48
5/10/2019 16:00:00,3290.79
5/13/2019 16:00:00,3249.35
5/14/2019 16:00:00,3286.04
5/15/2019 16:00:00,3315.58
5/16/2019 16:00:00,3344.65
5/17/2019 16:00:00,3320
5/20/2019 16:00:00,3261.18
5/21/2019 16:00:00,3309.32
5/22/2019 16:00:00,3246.78
5/23/2019 16:00:00,3215.28
5/24/2019 16:00:00,3272.72
5/28/2019 16:00:00,3214.32
5/29/2019 16:00:00,3219.76
5/30/2019 16:00:00,3226.18
5/31/2019 16:00:00,3201.57
6/3/2019 16:00:00,3266.7
6/4/2019 16:00:00,3317.55
6/5/2019 16:00:00,3356.68
6/6/2019 16:00:00,3362.49
6/7/2019 16:00:00,3391
6/10/2019 16:00:00,3402.35
6/11/2019 16:00:00,3370.82
6/12/2019 16:00:00,3395
6/13/2019 16:00:00,3395.81
6/14/2019 16:00:00,3459.62
6/17/2019 16:00:00,3430
6/18/2019 16:00:00,3449.95
6/19/2019 16:00:00,3375.87
6/20/2019 16:00:00,3411.99
6/21/2019 16:00:00,3313.24
6/24/2019 16:00:00,3334.23
6/25/2019 16:00:00,3271.64
6/26/2019 16:00:00,3236.74
6/27/2019 16:00:00,3333.62
6/28/2019 16:00:00,3370.25
7/1/2019 16:00:00,3367.75
7/2/2019 16:00:00,3396.38
7/3/2019 13:00:00,3396.46
7/5/2019 16:00:00,3348
